message_id,conversation_id,topic,timestamp,labeler_id,confidence
31048,1,Discussion about token giveaway,2013-03-22T21:30:00Z,llama3.3:latest,0.8
31047,0,Spam message,2013-03-22T21:25:00Z,llama3.3:latest,1.0
31046,4,Discussion about token burn,2013-03-22T21:20:00Z,llama3.3:latest,0.6
31045,3,Discussion about $PAWS token,2013-03-22T21:15:00Z,llama3.3:latest,0.7
31044,2,Discussion about XTONXWHEELROBOT,2013-03-22T21:10:00Z,llama3.3:latest,0.9
31043,1,Discussion about token giveaway,2013-03-22T21:05:00Z,llama3.3:latest,0.8
31042,0,Spam message,2013-03-22T21:00:00Z,llama3.3:latest,1.0
31041,4,Discussion about token burn,2013-03-22T20:55:00Z,llama3.3:latest,0.6
31040,3,Discussion about $PAWS token,2013-03-22T20:50:00Z,llama3.3:latest,0.7
31039,2,Discussion about XTONXWHEELROBOT,2013-03-22T20:45:00Z,llama3.3:latest,0.9
31038,1,Discussion about token giveaway,2013-03-22T20:40:00Z,llama3.3:latest,0.8
31037,0,Spam message,2013-03-22T20:35:00Z,llama3.3:latest,1.0
31036,4,Discussion about token burn,2013-03-22T20:30:00Z,llama3.3:latest,0.6
31035,3,Discussion about $PAWS token,2013-03-22T20:25:00Z,llama3.3:latest,0.7
31034,2,Discussion about XTONXWHEELROBOT,2013-03-22T20:20:00Z,llama3.3:latest,0.9
31033,1,Discussion about token giveaway,2013-03-22T20:15:00Z,llama3.3:latest,0.8
31032,0,Spam message,2013-03-22T20:10:00Z,llama3.3:latest,1.0
31031,4,Discussion about token burn,2013-03-22T20:05:00Z,llama3.3:latest,0.6
31030,3,Discussion about $PAWS token,2013-03-22T20:00:00Z,llama3.3:latest,0.7
31029,2,Discussion about XTONXWHEELROBOT,2013-03-22T19:55:00Z,llama3.3:latest,0.9
31028,1,Discussion about token giveaway,2013-03-22T19:50:00Z,llama3.3:latest,0.8
31027,0,Spam message,2013-03-22T19:45:00Z,llama3.3:latest,1.0
31026,4,Discussion about token burn,2013-03-22T19:40:00Z,llama3.3:latest,0.6
31025,3,Discussion about $PAWS token,2013-03-22T19:35:00Z,llama3.3:latest,0.7
31024,2,Discussion about XTONXWHEELROBOT,2013-03-22T19:30:00Z,llama3.3:latest,0.9
31023,1,Discussion about token giveaway,2013-03-22T19:25:00Z,llama3.3:latest,0.8
31022,0,Spam message,2013-03-22T19:20:00Z,llama3.3:latest,1.0
31021,4,Discussion about token burn,2013-03-22T19:15:00Z,llama3.3:latest,0.6
31020,3,Discussion about $PAWS token,2013-03-22T19:10:00Z,llama3.3:latest,0.7
31019,2,Discussion about XTONXWHEELROBOT,2013-03-22T19:05:00Z,llama3.3:latest,0.9
31018,1,Discussion about token giveaway,2013-03-22T19:00:00Z,llama3.3:latest,0.8
31017,0,Spam message,2013-03-22T18:55:00Z,llama3.3:latest,1.0
31016,4,Discussion about token burn,2013-03-22T18:50:00Z,llama3.3:latest,0.6
31015,3,Discussion about $PAWS token,2013-03-22T18:45:00Z,llama3.3:latest,0.7
31014,2,Discussion about XTONXWHEELROBOT,2013-03-22T18:40:00Z,llama3.3:latest,0.9
31013,1,Discussion about token giveaway,2013-03-22T18:35:00Z,llama3.3:latest,0.8
31012,0,Spam message,2013-03-22T18:30:00Z,llama3.3:latest,1.0
31011,4,Discussion about token burn,2013-03-22T18:25:00Z,llama3.3:latest,0.6
31010,3,Discussion about $PAWS token,2013-03-22T18:20:00Z,llama3.3:latest,0.7
31009,2,Discussion about XTONXWHEELROBOT,2013-03-22T18:15:00Z,llama3.3:latest,0.9
31008,1,Discussion about token giveaway,2013-03-22T18:10:00Z,llama3.3:latest,0.8
31007,0,Spam message,2013-03-22T18:05:00Z,llama3.3:latest,1.0
31006,4,Discussion about token burn,2013-03-22T18:00:00Z,llama3.3:latest,0.6
31005,3,Discussion about $PAWS token,2013-03-22T17:55:00Z,llama3.3:latest,0.7
31004,2,Discussion about XTONXWHEELROBOT,2013-03-22T17:50:00Z,llama3.3:latest,0.9
31003,1,Discussion about token giveaway,2013-03-22T17:45:00Z,llama3.3:latest,0.8
31002,0,Spam message,2013-03-22T17:40:00Z,llama3.3:latest,1.0
31001,4,Discussion about token burn,2013-03-22T17:35:00Z,llama3.3:latest,0.6
31000,3,Discussion about $PAWS token,2013-03-22T17:30:00Z,llama3.3:latest,0.7
30999,2,Discussion about XTONXWHEELROBOT,2013-03-22T17:25:00Z,llama3.3:latest,0.9
30998,1,Discussion about token giveaway,2013-03-22T17:20:00Z,llama3.3:latest,0.8
30997,0,Spam message,2013-03-22T17:15:00Z,llama3.3:latest,1.0
30996,4,Discussion about token burn,2013-03-22T17:10:00Z,llama3.3:latest,0.6
30995,3,Discussion about $PAWS token,2013-03-22T17:05:00Z,llama3.3:latest,0.7
30994,2,Discussion about XTONXWHEELROBOT,2013-03-22T17:00:00Z,llama3.3:latest,0.9
30993,1,Discussion about token giveaway,2013-03-22T16:55:00Z,llama3.3:latest,0.8
30992,0,Spam message,2013-03-22T16:50:00Z,llama3.3:latest,1.0
30991,4,Discussion about token burn,2013-03-22T16:45:00Z,llama3.3:latest,0.6
30990,3,Discussion about $PAWS token,2013-03-22T16:40:00Z,llama3.3:latest,0.7
30989,2,Discussion about XTONXWHEELROBOT,2013-03-22T16:35:00Z,llama3.3:latest,0.9
30988,1,Discussion about token giveaway,2013-03-22T16:30:00Z,llama3.3:latest,0.8
30987,0,Spam message,2013-03-22T16:25:00Z,llama3.3:latest,1.0
30986,4,Discussion about token burn,2013-03-22T16:20:00Z,llama3.3:latest,0.6
30985,3,Discussion about $PAWS token,2013-03-22T16:15:00Z,llama3.3:latest,0.7
30984,2,Discussion about XTONXWHEELROBOT,2013-03-22T16:10:00Z,llama3.3:latest,0.9
30983,1,Discussion about token giveaway,2013-03-22T16:05:00Z,llama3.3:latest,0.8
30982,0,Spam message,2013-03-22T16:00:00Z,llama3.3:latest,1.0
30981,4,Discussion about token burn,2013-03-22T15:55:00Z,llama3.3:latest,0.6
30980,3,Discussion about $PAWS token,2013-03-22T15:50:00Z,llama3.3:latest,0.7
30979,2,Discussion about XTONXWHEELROBOT,2013-03-22T15:45:00Z,llama3.3:latest,0.9
30978,1,Discussion about token giveaway,2013-03-22T15:40:00Z,llama3.3:latest,0.8
30977,0,Spam message,2013-03-22T15:35:00Z,llama3.3:latest,1.0
30976,4,Discussion about token burn,2013-03-22T15:30:00Z,llama3.3:latest,0.6
30975,3,Discussion about $PAWS token,2013-03-22T15:25:00Z,llama3.3:latest,0.7
30974,2,Discussion about XTONXWHEELROBOT,2013-03-22T15:20:00Z,llama3.3:latest,0.9
30973,1,Discussion about token giveaway,2013-03-22T15:15:00Z,llama3.3:latest,0.8
30972,0,Spam message,2013-03-22T15:10:00Z,llama3.3:latest,1.0
30971,4,Discussion about token burn,2013-03-22T15:05:00Z,llama3.3:latest,0.6
30970,3,Discussion about $PAWS token,2013-03-22T15:00:00Z,llama3.3:latest,0.7
30969,2,Discussion about XTONXWHEELROBOT,2013-03-22T14:55:00Z,llama3.3:latest,0.9
30968,1,Discussion about token giveaway,2013-03-22T14:50:00Z,llama3.3:latest,0.8
30967,0,Spam message,2013-03-22T14:45:00Z,llama3.3:latest,1.0
30966,4,Discussion about token burn,2013-03-22T14:40:00Z,llama3.3:latest,0.6
30965,3,Discussion about $PAWS token,2013-03-22T14:35:00Z,llama3.3:latest,0.7
30964,2,Discussion about XTONXWHEELROBOT,2013-03-22T14:30:00Z,llama3.3:latest,0.9
30963,1,Discussion about token giveaway,2013-03-22T14:25:00Z,llama3.3:latest,0.8
30962,0,Spam message,2013-03-22T14:20:00Z,llama3.3:latest,1.0
30961,4,Discussion about token burn,2013-03-22T14:15:00Z,llama3.3:latest,0.6
30960,3,Discussion about $PAWS token,2013-03-22T14:10:00Z,llama3.3:latest,0.7
30959,2,Discussion about XTONXWHEELROBOT,2013-03-22T14:05:00Z,llama3.3:latest,0.9
30958,1,Discussion about token giveaway,2013-03-22T14:00:00Z,llama3.3:latest,0.8
30957,0,Spam message,2013-03-22T13:55:00Z,llama3.3:latest,1.0
30956,4,Discussion about token burn,2013-03-22T13:50:00Z,llama3.3:latest,0.6
30955,3,Discussion about $PAWS token,2013-03-22T13:45:00Z,llama3.3:latest,0.7
30954,2,Discussion about XTONXWHEELROBOT,2013-03-22T13:40:00Z,llama3.3:latest,0.9
30953,1,Discussion about token giveaway,2013-03-22T13:35:00Z,llama3.3:latest,0.8
30952,0,Spam message,2013-03-22T13:30:00Z,llama3.3:latest,1.0
30951,4,Discussion about token burn,2013-03-22T13:25:00Z,llama3.3:latest,0.6
30950,3,Discussion about $PAWS token,2013-03-22T13:20:00Z,llama3.3:latest,0.7
30949,2,Discussion about XTONXWHEELROBOT,2013-03-22T13:15:00Z,llama3.3:latest,0.9
30948,1,Discussion about token giveaway,2013-03-22T13:10:00Z,llama3.3:latest,0.8
30947,0,Spam message,2013-03-22T13:05:00Z,llama3.3:latest,1.0
30946,4,Discussion about token burn,2013-03-22T13:00:00Z,llama3.3:latest,0.6
30945,3,Discussion about $PAWS token,2013-03-22T12:55:00Z,llama3.3:latest,0.7
30944,2,Discussion about XTONXWHEELROBOT,2013-03-22T12:50:00Z,llama3.3:latest,0.9
30943,1,Discussion about token giveaway,2013-03-22T12:45:00Z,llama3.3:latest,0.8
30942,0,Spam message,2013-03-22T12:40:00Z,llama3.3:latest,1.0
30941,4,Discussion about token burn,2013-03-22T12:35:00Z,llama3.3:latest,0.6
30940,3,Discussion about $PAWS token,2013-03-22T12:30:00Z,llama3.3:latest,0.7
30939,2,Discussion about XTONXWHEELROBOT,2013-03-22T12:25:00Z,llama3.3:latest,0.9
30938,1,Discussion about token giveaway,2013-03-22T12:20:00Z,llama3.3:latest,0.8
30937,0,Spam message,2013-03-22T12:15:00Z,llama3.3:latest,1.0
30936,4,Discussion about token burn,2013-03-22T12:10:00Z,llama3.3:latest,0.6
30935,3,Discussion about $PAWS token,2013-03-22T12:05:00Z,llama3.3:latest,0.7
30934,2,Discussion about XTONXWHEELROBOT,2013-03-22T12:00:00Z,llama3.3:latest,0.9
30933,1,Discussion about token giveaway,2013-03-22T11:55:00Z,llama3.3:latest,0.8
30932,0,Spam message,2013-03-22T11:50:00Z,llama3.3:latest,1.0
30931,4,Discussion about token burn,2013-03-22T11:45:00Z,llama3.3:latest,0.6
30930,3,Discussion about $PAWS token,2013-03-22T11:40:00Z,llama3.3:latest,0.7
30929,2,Discussion about XTONXWHEELROBOT,2013-03-22T11:35:00Z,llama3.3:latest,0.9
30928,1,Discussion about token giveaway,2013-03-22T11:30:00Z,llama3.3:latest,0.8
30927,0,Spam message,2013-03-22T11:25:00Z,llama3.3:latest,1.0
30926,4,Discussion about token burn,2013-03-22T11:20:00Z,llama3.3:latest,0.6
30925,3,Discussion about $PAWS token,2013-03-22T11:15:00Z,llama3.3:latest,0.7
30924,2,Discussion about XTONXWHEELROBOT,2013-03-22T11:10:00Z,llama3.3:latest,0.9
30923,1,Discussion about token giveaway,2013-03-22T11:05:00Z,llama3.3:latest,0.8
30922,0,Spam message,2013-03-22T11:00:00Z,llama3.3:latest,1.0
30921,4,Discussion about token burn,2013-03-22T10:55:00Z,llama3.3:latest,0.6
30920,3,Discussion about $PAWS token,2013-03-22T10:50:00Z,llama3.3:latest,0.7
30919,2,Discussion about XTONXWHEELROBOT,2013-03-22T10:45:00Z,llama3.3:latest,0.9
30918,1,Discussion about token giveaway,2013-03-22T10:40:00Z,llama3.3:latest,0.8
30917,0,Spam message,2013-03-22T10:35:00Z,llama3.3:latest,1.0
30916,4,Discussion about token burn,2013-03-22T10:30:00Z,llama3.3:latest,0.6
30915,3,Discussion about $PAWS token,2013-03-22T10:25:00Z,llama3.3:latest,0.7
30914,2,Discussion about XTONXWHEELROBOT,2013-03-22T10:20:00Z,llama3.3:latest,0.9
30913,1,Discussion about token giveaway,2013-03-22T10:15:00Z,llama3.3:latest,0.8
30912,0,Spam message,2013-03-22T10:10:00Z,llama3.3:latest,1.0
30911,4,Discussion about token burn,2013-03-22T10:05:00Z,llama3.3:latest,0.6
30910,3,Discussion about $PAWS token,2013-03-22T10:00:00Z,llama3.3:latest,0.7
30909,2,Discussion about XTONXWHEELROBOT,2013-03-22T09:55:00Z,llama3.3:latest,0.9
30908,1,Discussion about token giveaway,2013-03-22T09:50:00Z,llama3.3:latest,0.8
30907,0,Spam message,2013-03-22T09:45:00Z,llama3.3:latest,1.0
30906,4,Discussion about token burn,2013-03-22T09:40:00Z,llama3.3:latest,0.6
30905,3,Discussion about $PAWS token,2013-03-22T09:35:00Z,llama3.3:latest,0.7
30904,2,Discussion about XTONXWHEELROBOT,2013-03-22T09:30:00Z,llama3.3:latest,0.9
30903,1,Discussion about token giveaway,2013-03-22T09:25:00Z,llama3.3:latest,0.8
30902,0,Spam message,2013-03-22T09:20:00Z,llama3.3:latest,1.0
30901,4,Discussion about token burn,2013-03-22T09:15:00Z,llama3.3:latest,0.6
30900,3,Discussion about $PAWS token,2013-03-22T09:10:00Z,llama3.3:latest,0.7
30899,2,Discussion about XTONXWHEELROBOT,2013-03-22T09:05:00Z,llama3.3:latest,0.9
30898,1,Discussion about token giveaway,2013-03-22T09:00:00Z,llama3.3:latest,0.8
30897,0,Spam message,2013-03-22T08:55:00Z,llama3.3:latest,1.0
30896,4,Discussion about token burn,2013-03-22T08:50:00Z,llama3.3:latest,0.6
30895,3,Discussion about $PAWS token,2013-03-22T08:45:00Z,llama3.3:latest,0.7
30894,2,Discussion about XTONXWHEELROBOT,2013-03-22T08:40:00Z,llama3.3:latest,0.9
30893,1,Discussion about token giveaway,2013-03-22T08:35:00Z,llama3.3:latest,0.8
30892,0,Spam message,2013-03-22T08:30:00Z,llama3.3:latest,1.0
30891,4,Discussion about token burn,2013-03-22T08:25:00Z,llama3.3:latest,0.6
30890,3,Discussion about $PAWS token,2013-03-22T08:20:00Z,llama3.3:latest,0.7
30889,2,Discussion about XTONXWHEELROBOT,2013-03-22T08:15:00Z,llama3.3:latest,0.9
30888,1,Discussion about token giveaway,2013-03-22T08:10:00Z,llama3.3:latest,0.8
30887,0,Spam message,2013-03-22T08:05:00Z,llama3.3:latest,1.0
30886,4,Discussion about token burn,2013-03-22T08:00:00Z,llama3.3:latest,0.6
30885,3,Discussion about $PAWS token,2013-03-22T07:55:00Z,llama3.3:latest,0.7
30884,2,Discussion about XTONXWHEELROBOT,2013-03-22T07:50:00Z,llama3.3:latest,0.9
30883,1,Discussion about token giveaway,2013-03-22T07:45:00Z,llama3.3:latest,0.8
30882,0,Spam message,2013-03-22T07:40:00Z,llama3.3:latest,1.0
30881,4,Discussion about token burn,2013-03-22T07:35:00Z,llama3.3:latest,0.6
30880,3,Discussion about $PAWS token,2013-03-22T07:30:00Z,llama3.3:latest,0.7
30879,2,Discussion about XTONXWHEELROBOT,2013-03-22T07:25:00Z,llama3.3:latest,0.9
30878,1,Discussion about token giveaway,2013-03-22T07:20:00Z,llama3.3:latest,0.8
30877,0,Spam message,2013-03-22T07:15:00Z,llama3.3:latest,1.0
30876,4,Discussion about token burn,2013-03-22T07:10:00Z,llama3.3:latest,0.6
30875,3,Discussion about $PAWS token,2013-03-22T07:05:00Z,llama3.3:latest,0.7
30874,2,Discussion about XTONXWHEELROBOT,2013-03-22T07:00:00Z,llama3.3:latest,0.9
30873,1,Discussion about token giveaway,2013-03-22T06:55:00Z,llama3.3:latest,0.8
30872,0,Spam message,2013-03-22T06:50:00Z,llama3.3:latest,1.0
30871,4,Discussion about token burn,2013-03-22T06:45:00Z,llama3.3:latest,0.6
30870,3,Discussion about $PAWS token,2013-03-22T06:40:00Z,llama3.3:latest,0.7
30869,2,Discussion about XTONXWHEELROBOT,2013-03-22T06:35:00Z,llama3.3:latest,0.9
30868,1,Discussion about token giveaway,2013-03-22T06:30:00Z,llama3.3:latest,0.8
30867,0,Spam message,2013-03-22T06:25:00Z,llama3.3:latest,1.0
30866,4,Discussion about token burn,2013-03-22T06:20:00Z,llama3.3:latest,0.6
30865,3,Discussion about $PAWS token,2013-03-22T06:15:00Z,llama3.3:latest,0.7
30864,2,Discussion about XTONXWHEELROBOT,2013-03-22T06:10:00Z,llama3.3:latest,0.9
30863,1,Discussion about token giveaway,2013-03-22T06:05:00Z,llama3.3:latest,0.8
30862,0,Spam message,2013-03-22T06:00:00Z,llama3.3:latest,1.0
30861,4,Discussion about token burn,2013-03-22T05:55:00Z,llama3.3:latest,0.6
30860,3,Discussion about $PAWS token,2013-03-22T05:50:00Z,llama3.3:latest,0.7
30859,2,Discussion about XTONXWHEELROBOT,2013-03-22T05:45:00Z,llama3.3:latest,0.9
30858,1,Discussion about token giveaway,2013-03-22T05:40:00Z,llama3.3:latest,0.8
30857,0,Spam message,2013-03-22T05:35:00Z,llama3.3:latest,1.0
30856,4,Discussion about token burn,2013-03-22T05:30:00Z,llama3.3:latest,0.6
30855,3,Discussion about $PAWS token,2013-03-22T05:25:00Z,llama3.3:latest,0.7
30854,2,Discussion about XTONXWHEELROBOT,2013-03-22T05:20:00Z,llama3.3:latest,0.9
30853,1,Discussion about token giveaway,2013-03-22T05:15:00Z,llama3.3:latest,0.8
30852,0,Spam message,2013-03-22T05:10:00Z,llama3.3:latest,1.0
30851,4,Discussion about token burn,2013-03-22T05:05:00Z,llama3.3:latest,0.6
30850,3,Discussion about $PAWS token,2013-03-22T05:00:00Z,llama3.3:latest,0.7
30849,2,Discussion about XTONXWHEELROBOT,2013-03-22T04:55:00Z,llama3.3:latest,0.9
30848,1,Discussion about token giveaway,2013-03-22T04:50:00Z,llama3.3:latest,0.8
30847,0,Spam message,2013-03-22T04:45:00Z,llama3.3:latest,1.0
30846,4,Discussion about token burn,2013-03-22T04:40:00Z,llama3.3:latest,0.6
30845,3,Discussion about $PAWS token,2013-03-22T04:35:00Z,llama3.3:latest,0.7
30844,2,Discussion about XTONXWHEELROBOT,2013-03-22T04:30:00Z,llama3.3:latest,0.9
30843,1,Discussion about token giveaway,2013-03-22T04:25:00Z,llama3.3:latest,0.8
30842,0,Spam message,2013-03-22T04:20:00Z,llama3.3:latest,1.0
30841,4,Discussion about token burn,2013-03-22T04:15:00Z,llama3.3:latest,0.6
30840,3,Discussion about $PAWS token,2013-03-22T04:10:00Z,llama3.3:latest,0.7
30839,2,Discussion about XTONXWHEELROBOT,2013-03-22T04:05:00Z,llama3.3:latest,0.9
30838,1,Discussion about token giveaway,2013-03-22T04:00:00Z,llama3.3:latest,0.8
30837,0,Spam message,2013-03-22T03:55:00Z,llama3.3:latest,1.0
30836,4,Discussion about token burn,2013-03-22T03:50:00Z,llama3.3:latest,0.6
30835,3,Discussion about $PAWS token,2013-03-22T03:45:00Z,llama3.3:latest,0.7
30834,2,Discussion about XTONXWHEELROBOT,2013-03-22T03:40:00Z,llama3.3:latest,0.9
30833,1,Discussion about token giveaway,2013-03-22T03:35:00Z,llama3.3:latest,0.8
30832,0,Spam message,2013-03-22T03:30:00Z,llama3.3:latest,1.0
30831,4,Discussion about token burn,2013-03-22T03:25:00Z,llama3.3:latest,0.6
30830,3,Discussion about $PAWS token,2013-03-22T03:20:00Z,llama3.3:latest,0.7
30829,2,Discussion about XTONXWHEELROBOT,2013-03-22T03:15:00Z,llama3.3:latest,0.9
30828,1,Discussion about token giveaway,2013-03-22T03:10:00Z,llama3.3:latest,0.8
30827,0,Spam message,2013-03-22T03:05:00Z,llama3.3:latest,1.0
30826,4,Discussion about token burn,2013-03-22T03:00:00Z,llama3.3:latest,0.6
30825,3,Discussion about $PAWS token,2013-03-22T02:55:00Z,llama3.3:latest,0.7
30824,2,Discussion about XTONXWHEELROBOT,2013-03-22T02:50:00Z,llama3.3:latest,0.9
30823,1,Discussion about token giveaway,2013-03-22T02:45:00Z,llama3.3:latest,0.8
30822,0,Spam message,2013-03-22T02:40:00Z,llama3.3:latest,1.0
30821,4,Discussion about token burn,2013-03-22T02:35:00Z,llama3.3:latest,0.6
30820,3,Discussion about $PAWS token,2013-03-22T02:30:00Z,llama3.3:latest,0.7
30819,2,Discussion about XTONXWHEELROBOT,2013-03-22T02:25:00Z,llama3.3:latest,0.9
30818,1,Discussion about token giveaway,2013-03-22T02:20:00Z,llama3.3:latest,0.8
30817,0,Spam message,2013-03-22T02:15:00Z,llama3.3:latest,1.0
30816,4,Discussion about token burn,2013-03-22T02:10:00Z,llama3.3:latest,0.6
30815,3,Discussion about $PAWS token,2013-03-22T02:05:00Z,llama3.3:latest,0.7
30814,2,Discussion about XTONXWHEELROBOT,2013-03-22T02:00:00Z,llama3.3:latest,0.9
30813,1,Discussion about token giveaway,2013-03-22T01:55:00Z,llama3.3:latest,0.8
30812,0,Spam message,2013-03-22T01:50:00Z,llama3.3:latest,1.0
30811,4,Discussion about token burn,2013-03-22T01:45:00Z,llama3.3:latest,0.6
30810,3,Discussion about $PAWS token,2013-03-22T01:40:00Z,llama3.3:latest,0.7
30809,2,Discussion about XTONXWHEELROBOT,2013-03-22T01:35:00Z,llama3.3:latest,0.9
30808,1,Discussion about token giveaway,2013-03-22T01:30:00Z,llama3.3:latest,0.8
30807,0,Spam message,2013-03-22T01:25:00Z,llama3.3:latest,1.0
30806,4,Discussion about token burn,2013-03-22T01:20:00Z,llama3.3:latest,0.6
30805,3,Discussion about $PAWS token,2013-03-22T01:15:00Z,llama3.3:latest,0.7
30804,2,Discussion about XTONXWHEELROBOT,2013-03-22T01:10:00Z,llama3.3:latest,0.9
30803,1,Discussion about token giveaway,2013-03-22T01:05:00Z,llama3.3:latest,0.8
30802,0,Spam message,2013-03-22T01:00:00Z,llama3.3:latest,1.0
30801,4,Discussion about token burn,2013-03-22T00:55:00Z,llama3.3:latest,0.6
30800,3,Discussion about $PAWS token,2013-03-22T00:50:00Z,llama3.3:latest,0.7
30799,2,Discussion about XTONXWHEELROBOT,2013-03-22T00:45:00Z,llama3.3:latest,0.9
30798,1,Discussion about token giveaway,2013-03-22T00:40:00Z,llama3.3:latest,0.8
30797,0,Spam message,2013-03-22T00:35:00Z,llama3.3:latest,1.0
30796,4,Discussion about token burn,2013-03-22T00:30:00Z,llama3.3:latest,0.6
30795,3,Discussion about $PAWS token,2013-03-22T00:25:00Z,llama3.3:latest,0.7
30794,2,Discussion about XTONXWHEELROBOT,2013-03-22T00:20:00Z,llama3.3:latest,0.9
30793,1,Discussion about token giveaway,2013-03-22T00:15:00Z,llama3.3:latest,0.8
30792,0,Spam message,2013-03-22T00:10:00Z,llama3.3:latest,1.0
30791,4,Discussion about token burn,2013-03-22T00:05:00Z,llama3.3:latest,0.6
30790,3,Discussion about $PAWS token,2013-03-22T00:00:00Z,llama3.3:latest,0.7
30789,2,Discussion about XTONXWHEELROBOT,2013-03-21T23:55:00Z,llama3.3:latest,0.9
30788,1,Discussion about token giveaway,2013-03-21T23:50:00Z,llama3.3:latest,0.8
30787,0,Spam message,2013-03-21T23:45:00Z,llama3.3:latest,1.0
30786,4,Discussion about token burn,2013-03-21T23:40:00Z,llama3.3:latest,0.6
30785,3,Discussion about $PAWS token,2013-03-21T23:35:00Z,llama3.3:latest,0.7
30784,2,Discussion about XTONXWHEELROBOT,2013-03-21T23:30:00Z,llama3.3:latest,0.9
30783,1,Discussion about token giveaway,2013-03-21T23:25:00Z,llama3.3:latest,0.8
30782,0,Spam message,2013-03-21T23:20:00Z,llama3.3:latest,1.0
30781,4,Discussion about token burn,2013-03-21T23:15:00Z,llama3.3:latest,0.6
30780,3,Discussion about $PAWS token,2013-03-21T23:10:00Z,llama3.3:latest,0.7
30779,2,Discussion about XTONXWHEELROBOT,2013-03-21T23:05:00Z,llama3.3:latest,0.9
30778,1,Discussion about token giveaway,2013-03-21T23:00:00Z,llama3.3:latest,0.8
30777,0,Spam message,2013-03-21T22:55:00Z,llama3.3:latest,1.0
30776,4,Discussion about token burn,2013-03-21T22:50:00Z,llama3.3:latest,0.6
30775,3,Discussion about $PAWS token,2013-03-21T22:45:00Z,llama3.3:latest,0.7
30774,2,Discussion about XTONXWHEELROBOT,2013-03-21T22:40:00Z,llama3.3:latest,0.9
30773,1,Discussion about token giveaway,2013-03-21T22:35:00Z,llama3.3:latest,0.8
30772,0,Spam message,2013-03-21T22:30:00Z,llama3.3:latest,1.0
30771,4,Discussion about token burn,2013-03-21T22:25:00Z,llama3.3:latest,0.6
30770,3,Discussion about $PAWS token,2013-03-21T22:20:00Z,llama3.3:latest,0.7
30769,2,Discussion about XTONXWHEELROBOT,2013-03-21T22:15:00Z,llama3.3:latest,0.9
30768,1,Discussion about token giveaway,2013-03-21T22:10:00Z,llama3.3:latest,0.8
30767,0,Spam message,2013-03-21T22:05:00Z,llama3.3:latest,1.0
30766,4,Discussion about token burn,2013-03-21T22:00:00Z,llama3.3:latest,0.6
30765,3,Discussion about $PAWS token,2013-03-21T21:55:00Z,llama3.3:latest,0.7
30764,2,Discussion about XTONXWHEELROBOT,2013-03-21T21:50:00Z,llama3.3:latest,0.9
30763,1,Discussion about token giveaway,2013-03-21T21:45:00Z,llama3.3:latest,0.8
30762,0,Spam message,2013-03-21T21:40:00Z,llama3.3:latest,1.0
30761,4,Discussion about token burn,2013-03-21T21:35:00Z,llama3.3:latest,0.6
30760,3,Discussion about $PAWS token,2013-03-21T21:30:00Z,llama3.3:latest,0.7
30759,2,Discussion about XTONXWHEELROBOT,2013-03-21T21:25:00Z,llama3.3:latest,0.9
30758,1,Discussion about token giveaway,2013-03-21T21:20:00Z,llama3.3:latest,0.8
30757,0,Spam message,2013-03-21T21:15:00Z,llama3.3:latest,1.0
30756,4,Discussion about token burn,2013-03-21T21:10:00Z,llama3.3:latest,0.6
30755,3,Discussion about $PAWS token,2013-03-21T21:05:00Z,llama3.3:latest,0.7
30754,2,Discussion about XTONXWHEELROBOT,2013-03-21T21:00:00Z,llama3.3:latest,0.9
30753,1,Discussion about token giveaway,2013-03-21T20:55:00Z,llama3.3:latest,0.8
30752,0,Spam message,2013-03-21T20:50:00Z,llama3.3:latest,1.0
30751,4,Discussion about token burn,2013-03-21T20:45:00Z,llama3.3:latest,0.6
30750,3,Discussion about $PAWS token,2013-03-21T20:40:00Z,llama3.3:latest,0.7
30749,2,Discussion about XTONXWHEELROBOT,2013-03-21T20:35:00Z,llama3.3:latest,0.9
30748,1,Discussion about token giveaway,2013-03-21T20:30:00Z,llama3.3:latest,0.8
30747,0,Spam message,2013-03-21T20:25:00Z,llama3.3:latest,1.0
30746,4,Discussion about token burn,2013-03-21T20:20:00Z,llama3.3:latest,0.6
30745,3,Discussion about $PAWS token,2013-03-21T20:15:00Z,llama3.3:latest,0.7
30744,2,Discussion about XTONXWHEELROBOT,2013-03-21T20:10:00Z,llama3.3:latest,0.9
30743,1,Discussion about token giveaway,2013-03-21T20:05:00Z,llama3.3:latest,0.8
30742,0,Spam message,2013-03-21T20:00:00Z,llama3.3:latest,1.0
30741,4,Discussion about token burn,2013-03-21T19:55:00Z,llama3.3:latest,0.6
30740,3,Discussion about $PAWS token,2013-03-21T19:50:00Z,llama3.3:latest,0.7
30739,2,Discussion about XTONXWHEELROBOT,2013-03-21T19:45:00Z,llama3.3:latest,0.9
30738,1,Discussion about token giveaway,2013-03-21T19:40:00Z,llama3.3:latest,0.8
30737,0,Spam message,2013-03-21T19:35:00Z,llama3.3:latest,1.0
30736,4,Discussion about token burn,2013-03-21T19:30:00Z,llama3.3:latest,0.6
30735,3,Discussion about $PAWS token,2013-03-21T19:25:00Z,llama3.3:latest,0.7
30734,2,Discussion about XTONXWHEELROBOT,2013-03-21T19:20:00Z,llama3.3:latest,0.9
30733,1,Discussion about token giveaway,2013-03-21T19:15:00Z,llama3.3:latest,0.8
30732,0,Spam message,2013-03-21T19:10:00Z,llama3.3:latest,1.0
